,position of first of a pair,position of second of a pair,score of first of a pair,token before the pair,score of the token before the pair,position of max score in saliency map,max score in saliency map,max score token,sum of score between pair,which smile
8656,21,23,2.0171648364003538e-33,c,1.3231295199748292e-28,22,1.0,Br,1.0,2435
8657,7,26,3.12880499286905e-10,c,1.552318516784279e-11,25,0.9990513920783997,2,1.0,2435
8658,4,7,3.7860017898516674e-10,S,3.854315480111836e-07,6,0.9999996423721313,O,0.9999996423721313,2436
8659,23,25,1.8482570617213423e-14,c,1.595417591440662e-13,24,1.0,Cl,1.0,2436
8660,15,29,1.9200022052245913e-06,c,4.689088228815308e-08,24,0.9939984083175659,Cl,0.9941125512123108,2436
8661,8,32,0.0002025718567892909,),8.356974285561591e-05,31,0.9870578646659851,1,0.9958128333091736,2436
8662,12,15,1.1894147818419212e-16,C,7.193084851783549e-18,14,1.0,O,1.0,2437
8663,9,22,7.381128597216957e-08,1,2.1763183610801207e-07,21,0.9039803147315979,2,0.9999995827674866,2437
8664,4,29,2.5892825163408984e-21,C,3.138314097972852e-24,28,0.999990701675415,1,1.0000001192092896,2437
8665,5,8,1.7993379008984789e-09,C,8.649232995398479e-15,7,1.0,O,1.0,2438
8666,3,16,0.002115437062457204,C,0.0006659305654466152,5,0.7213417291641235,(,0.9958219528198242,2438
8667,24,27,1.7669174567913615e-08,C,3.710683236374246e-12,26,1.0,O,1.0,2438
8668,22,37,6.163428878380728e-09,N,1.3800186549062232e-09,35,0.5100705027580261,O,0.9999908804893494,2438
8669,10,13,4.224025360599626e-06,C,7.89191645367282e-08,12,0.9999957084655762,O,0.9999957084655762,2439
8670,19,29,8.15613311715424e-05,N,0.00010692240175558254,28,0.8412678241729736,3,0.8562887907028198,2439
8671,7,33,1.271401561808716e-08,c,4.088576588401338e-09,32,0.9984716773033142,2,0.9999997019767761,2439
8672,19,21,0.49495410919189453,C,0.007045706734061241,19,0.49495410919189453,(,0.49329254031181335,2440
8673,16,23,0.008358928374946117,n,0.00034669964225031435,19,0.44126030802726746,(,0.9912917017936707,2440
8674,8,26,0.0004872825520578772,c,1.2594736290338915e-05,25,0.9427685141563416,2,0.9994112849235535,2440
8675,4,6,0.07665877789258957,C,0.0880996361374855,5,0.7901396751403809,C,0.7901396751403809,2441
8676,8,10,0.015930423513054848,C,0.5237773656845093,7,0.5237773656845093,C,0.42321908473968506,2441
8677,13,16,3.395102948777762e-11,C,4.229102944984476e-15,15,1.0,O,1.0,2441
8678,20,23,2.4481916494067946e-11,C,5.3291056700680624e-15,22,1.0,O,1.0,2441
8679,28,30,2.6369527006409044e-08,c,2.4291279032695456e-07,6,0.8689598441123962,),6.186778045957908e-05,2441
8680,20,29,4.896362766587659e-23,c,4.689119777113508e-24,27,0.9999842643737793,o,1.0,2442
8681,9,34,7.83539348958584e-07,c,1.4780269452785433e-07,33,0.9991476535797119,3,0.999997079372406,2442
8682,8,11,4.206148150842637e-05,C,1.3210275540131988e-07,10,0.9999567270278931,O,0.9999575614929199,2443
8683,6,23,2.406637390644405e-16,c,8.768111391134796e-19,22,1.0,F,1.0,2443
8684,8,10,0.0,c,0.0,9,1.0,Cl,1.0,2444
8685,19,22,0.03375625237822533,c,0.0008908561430871487,21,0.6653913855552673,O,0.6721317768096924,2444
8686,26,28,0.0001402991620125249,C,0.00013204343849793077,9,0.9952801465988159,Cl,4.480750794755295e-05,2444
8687,24,30,0.001523734419606626,c,2.2287824776867637e-06,9,0.9419915676116943,Cl,4.334562981966883e-05,2444
8688,4,6,0.8745146989822388,1,0.03555368632078171,4,0.8745146989822388,(,0.061703965067863464,2445
8689,12,14,1.217885454707357e-07,C,1.2107345126466384e-09,13,0.9999895095825195,C,0.9999895095825195,2445
8690,20,23,9.270697098884284e-09,C,1.3702560863748658e-08,22,0.9999935626983643,O,1.0,2445
8691,15,37,1.398714459810435e-07,),8.656800076778381e-08,36,0.9992613196372986,3,0.9999988675117493,2445
8692,13,16,0.00019922241335734725,C,5.492295528965185e-13,15,0.9998006224632263,O,0.9998007416725159,2446
8693,25,28,2.347908534261478e-08,c,2.2867601909282165e-13,27,1.0,3,1.0,2446
8694,11,33,3.298602722598137e-18,c,2.340050319135203e-18,32,1.0,4,1.0,2446
8695,3,6,3.4389420200398035e-09,C,2.4428648340291126e-11,5,1.0,O,1.0,2447
8696,15,18,0.0008670767419971526,C,4.770782435770116e-09,17,0.9991263747215271,O,0.9991328716278076,2447
8697,22,25,0.006599279120564461,C,7.331154392886674e-06,24,0.9932839870452881,O,0.9933229088783264,2447
8698,28,30,0.0001719154097372666,C,7.174048732849769e-07,3,0.6738728284835815,(,0.0019951791036874056,2447
8699,12,32,6.222709885150834e-07,c,4.3416297557996586e-05,3,0.693719744682312,(,0.0021242136135697365,2447
8700,22,24,5.0444799448712274e-09,c,3.2274741212923175e-10,12,0.9999996423721313,s,3.022241799044423e-07,2448
8701,14,27,5.773570705969178e-07,c,1.1497769492052612e-07,24,0.9463651180267334,),0.9960236549377441,2448
8702,7,30,4.336867277743295e-06,c,4.525603799265809e-06,29,0.9623208045959473,2,0.9997599124908447,2448
8703,6,9,5.442513979639699e-14,C,1.0460666178529453e-21,8,1.0,O,1.0,2449
8704,24,27,2.558287360000826e-34,c,2.923277873436059e-38,3,0.8812063932418823,O,1.0366474376615552e-33,2449
8705,17,19,8.025425200221218e-38,C,1.6547487241113113e-33,18,1.0,F,1.0,2450
8706,20,22,0.0,),3.9553824751451744e-28,21,1.0,F,1.0,2450
8707,4,24,2.7873945058704017e-32,C,1.9467763081415122e-32,23,1.0,F,1.0,2450
8708,7,10,5.3001333100155534e-08,C,6.0435533971215944e-15,9,1.0,O,1.0,2451
8709,18,25,5.532096048616042e-13,3,1.7692926984613777e-11,14,0.9801293015480042,C,0.0037136576138436794,2451
8710,5,28,0.2483484297990799,c,2.108741909978562e-06,27,0.47137242555618286,2,0.7511834502220154,2451
8711,7,9,1.2655385184245915e-08,C,2.882003718696069e-05,8,0.9999709129333496,C,0.9999709129333496,2452
8712,15,18,0.00017070051399059594,C,5.035934009356424e-06,17,0.9995900988578796,O,0.9997689723968506,2452
8713,34,36,8.974073518802292e-15,C,2.587696326477023e-14,35,1.0,F,1.0,2452
8714,24,38,1.1636829835852252e-27,N,7.215552508985788e-29,37,1.0,F,1.0,2452
8715,6,9,1.7660198636804125e-06,C,4.400189934639087e-11,8,0.9999982118606567,O,0.9999982118606567,2453
8716,4,19,1.4200008627719002e-13,1,1.49508487187755e-12,18,0.9999998807907104,2,1.0,2453
8717,23,25,3.1844495552476496e-30,1,2.336588258078939e-19,24,1.0,Cl,1.0,2453
8718,18,27,2.9824802990388284e-15,c,2.706111551197456e-19,25,0.9996957778930664,n,1.0000001192092896,2454
8719,12,32,0.02887227013707161,C,0.0006344005232676864,31,0.5635591745376587,1,0.7007506489753723,2454
8720,8,11,1.66206755238818e-05,C,1.0359078039812175e-09,10,0.9999834299087524,O,0.9999834299087524,2455
8721,19,22,3.4106906241504475e-05,C,6.686592257665325e-08,21,0.9999657869338989,O,0.9999657869338989,2455
8722,28,30,1.733964199956972e-05,c,0.00024966360069811344,29,0.6882066130638123,O,0.6882066130638123,2455
8723,17,34,8.264063922069909e-07,N,4.968440407537855e-06,33,0.9236850142478943,3,0.9998750686645508,2455
8724,6,38,3.68047011534145e-07,c,2.6225221105846686e-08,37,0.9991160035133362,2,0.9999987483024597,2455
8725,3,6,4.370767303640832e-09,C,1.0371027647781972e-10,5,1.0,O,1.0,2456
8726,12,14,7.609059450227725e-36,c,3.225233926476102e-37,13,1.0,Br,1.0,2456
8727,19,21,1.4266926861979056e-18,c,3.4201757733307706e-17,20,0.9770944714546204,F,0.9770944714546204,2456
8728,24,26,1.6073195921053328e-29,c,1.2808846604187066e-30,25,1.0,F,1.0,2456
8729,3,5,0.20951342582702637,C,0.10485834628343582,4,0.5171511173248291,C,0.5171511173248291,2457
8730,15,18,0.000976275303401053,C,5.296665221976582e-06,17,0.9984006285667419,O,0.9990018606185913,2457
8731,12,35,1.6654989849484991e-06,c,5.295365781421424e-07,34,0.8468325138092041,2,0.9999847412109375,2457
8732,5,8,5.661087999096891e-22,C,6.351871886744542e-33,7,1.0,O,1.0,2458
8733,17,19,0.0839298665523529,N,0.03303299844264984,18,0.8428235650062561,C,0.8428235650062561,2458
8734,25,27,0.006323904264718294,c,0.010280286893248558,3,0.31044548749923706,O,0.07633230090141296,2458
8735,15,31,2.1354635748593864e-07,c,1.1451218284719289e-07,29,0.9891976714134216,s,0.9999983310699463,2458
8736,4,11,4.4904413698532153e-07,C,1.3408565564532182e-06,10,0.9518395066261292,1,0.9999774694442749,2459
8737,17,33,0.001101060537621379,C,0.0004968377761542797,32,0.7110147476196289,2,0.9969842433929443,2459
8738,3,6,5.281049197947141e-07,S,7.667392765142722e-08,5,0.9999839067459106,O,0.9999994039535522,2460
8739,7,10,8.251311092721814e-12,),1.0476723932839604e-09,9,1.0,O,1.0,2460
8740,19,21,0.014028152450919151,C,5.079724724055268e-05,20,0.9859210848808289,O,0.9859210848808289,2460
8741,27,31,4.845841061751344e-09,c,3.750560192278263e-12,30,0.9997677206993103,N,0.9999999403953552,2460
8742,16,35,5.592353772954084e-05,N,0.00020199103164486587,34,0.862036406993866,2,0.9366361498832703,2460
8743,10,13,4.402471276421238e-08,S,4.259879560208901e-09,12,1.0,O,1.0,2461
8744,14,17,0.00025416139396838844,),3.941065784829334e-08,16,0.999434769153595,O,0.999745786190033,2461
8745,19,29,0.006187106017023325,N,0.0003697196370922029,28,0.9579323530197144,2,0.9905994534492493,2461
8746,31,33,0.0025943489745259285,C,6.418374276506711e-09,9,0.9813041687011719,S,0.0014063108246773481,2461
8747,8,35,2.914738104209391e-07,c,6.407435648725368e-08,34,0.9979244470596313,C,0.999996542930603,2461
8748,3,5,0.20951342582702637,C,0.10485834628343582,4,0.5171511173248291,C,0.5171511173248291,2462
8749,9,12,0.00024221622152253985,C,3.313088914325135e-09,11,0.9997578263282776,O,0.9997578263282776,2462
8750,18,27,3.059867736965316e-08,c,2.2774683472448487e-08,26,0.9640320539474487,2,0.9999998807907104,2462
8751,7,31,0.00809557642787695,N,1.2859420621680329e-06,20,0.947745144367218,n,0.9911954402923584,2462
8752,12,14,0.01189330779016018,N,0.7673717737197876,11,0.7673717737197876,N,0.19584286212921143,2463
8753,20,22,0.008185436017811298,c,0.0037364186719059944,11,0.2635219693183899,N,0.06662344932556152,2463
8754,9,26,1.5894929816795411e-09,c,2.1948864947773927e-10,24,0.9640953540802002,s,1.0,2463
8755,31,33,6.97030887869543e-12,C,4.0230829778664656e-10,32,1.0,F,1.0,2463
8756,10,13,4.224025360599626e-06,C,7.89191645367282e-08,12,0.9999957084655762,O,0.9999957084655762,2464
8757,20,22,0.0023021078668534756,C,0.0001434082951163873,21,0.9975488781929016,N,0.9975488781929016,2464
8758,18,25,3.68451148854352e-23,c,2.820639614225124e-24,24,1.0,O,1.0,2464
8759,7,29,2.014835631669598e-09,c,2.00868477406857e-09,27,0.9622977375984192,s,0.9999999403953552,2464
8760,6,12,2.120127437444454e-17,N,1.1678105191868101e-20,11,0.8495416045188904,N,1.0,2465
8761,18,21,7.910318933421743e-16,c,1.2197448975571174e-17,20,1.0,O,1.0,2465
8762,26,32,1.1007074592062072e-11,c,1.3757242144519372e-13,31,1.0,3,1.0,2465
8763,17,27,1.5303592327812782e-23,N,1.8395538167852875e-24,26,1.0,F,1.0,2466
8764,9,32,1.4910119138447986e-17,c,4.655166105885608e-18,31,1.0,O,1.0,2466
8765,15,18,7.863722566980869e-05,C,7.546174174422049e-08,17,0.999919056892395,O,0.9999211430549622,2467
8766,13,29,0.00036151724634692073,c,0.00011263860506005585,28,0.9863408803939819,O,0.9954336285591125,2467
8767,7,33,0.0016024428186938167,c,5.512254574568942e-06,31,0.8148772716522217,s,0.997405469417572,2467
8768,7,10,2.585095217000344e-06,C,2.1755284240754236e-09,9,0.9999972581863403,O,0.9999973773956299,2468
8769,12,14,0.030835546553134918,N,0.07156546413898468,13,0.6841532588005066,C,0.6841532588005066,2468
8770,16,18,0.07690834999084473,C,0.0018871779320761561,5,0.473530650138855,(,0.26067134737968445,2468
8771,20,22,0.8497745990753174,C,0.06877166777849197,20,0.8497745990753174,(,0.0790746733546257,2468
8772,5,24,4.4912277985531546e-07,c,2.4603679094070685e-07,20,0.9987087249755859,(,0.9999884963035583,2468
8773,6,8,0.06774595379829407,c,0.09000425785779953,7,0.5682995915412903,C,0.5682995915412903,2469
8774,16,27,0.10104962438344955,N,0.007745375391095877,26,0.50713711977005,3,0.8597773313522339,2469
8775,10,32,1.9637704596769882e-19,n,8.445283237688286e-16,30,0.9999797344207764,O,1.0,2469
8776,3,6,3.4389420200398035e-09,C,2.4428648340291126e-11,5,1.0,O,1.0,2470
8777,23,25,0.4708550274372101,C,0.3218923807144165,23,0.4708550274372101,(,0.19293910264968872,2470
8778,21,27,0.00012582332419697195,c,0.000585901434533298,26,0.7102195024490356,C,0.9952650666236877,2470
8779,13,30,0.0003105551877524704,c,5.43086243851576e-05,29,0.4404624402523041,2,0.9806205034255981,2470
8780,10,13,4.224025360599626e-06,C,7.89191645367282e-08,12,0.9999957084655762,O,0.9999957084655762,2471
8781,20,22,0.0004281577712390572,C,9.264952893772715e-08,18,0.9991199374198914,O,1.341447114100447e-05,2471
8782,7,24,1.3440140556042479e-08,c,1.509814773203999e-10,18,0.6256592869758606,O,0.9999983906745911,2471
8783,26,28,6.300229363627607e-31,c,3.1586751106961946e-23,18,0.9844052195549011,O,9.09737383800687e-26,2471
8784,3,5,0.20951342582702637,C,0.10485834628343582,4,0.5171511173248291,C,0.5171511173248291,2472
8785,6,8,0.1202773004770279,),0.06795836240053177,7,0.5265178084373474,C,0.5265178084373474,2472
8786,18,21,1.4452106586299414e-16,C,1.8739042241004895e-17,20,1.0,O,1.0,2472
8787,14,39,1.2461973710742313e-05,c,2.5097708800103646e-08,12,0.5488642454147339,s,0.06334580481052399,2472
8788,9,11,0.00020072839106433094,N,0.9078013896942139,8,0.9078013896942139,N,0.011203961446881294,2473
8789,13,16,1.0667709830158856e-05,C,3.2933553484326694e-07,15,0.9999854564666748,O,0.9999855756759644,2473
8790,23,33,1.4001414472275542e-09,c,2.9373647958408355e-10,32,0.9935733675956726,O,0.9999999403953552,2473
8791,6,37,1.716309938615268e-08,c,2.488006023426692e-09,30,0.5337711572647095,3,0.9999998807907104,2473
8792,8,10,0.07300138473510742,C,0.0006385067827068269,9,0.9240732789039612,N,0.9240732789039612,2474
8793,6,13,3.740294185483606e-11,c,3.0459225419665614e-11,12,0.9999293088912964,O,1.0,2474
8794,18,21,4.309824674919582e-08,C,2.66221267253286e-09,20,1.0,O,1.0,2474
8795,15,30,3.949065519037731e-10,c,5.338661457354732e-11,27,0.9552996754646301,[nH],0.9999999403953552,2474
8796,15,28,0.00011893441842403263,C,1.7789227513276273e-06,27,0.9951863884925842,3,0.9998739957809448,2475
8797,7,31,0.00012363717542029917,c,1.1223332876397762e-06,28,0.6210764646530151,),0.999847948551178,2475
8798,15,18,5.944670537078034e-12,S,2.858525482291041e-12,17,1.0,O,1.0,2476
8799,19,22,5.482274545443033e-08,),7.754443309693215e-09,21,0.999991774559021,O,0.9999999403953552,2476
8800,30,32,0.0002962389262393117,C,0.00021269918943289667,31,0.9053926467895508,C,0.9053926467895508,2476
8801,28,34,5.096535096527077e-05,c,1.6160409188614722e-07,30,0.9988757967948914,(,0.9999356865882874,2476
8802,12,38,1.6297303062628998e-08,C,1.353235319356827e-07,37,0.982954204082489,1,0.9992434978485107,2476
8803,10,13,9.980432279232954e-12,C,4.6552378515614737e-14,12,1.0,O,1.0,2477
8804,18,20,1.0617510034962924e-26,c,5.744187772310119e-29,19,1.0,Br,1.0,2477
8805,6,26,5.66366739704725e-19,c,9.277555386793955e-19,25,1.0,F,1.0,2477
8806,9,13,2.464211334984867e-10,c,1.9360118809821454e-18,12,0.9996209144592285,N,1.0,2478
8807,26,29,1.2928380499488412e-07,C,1.1891545040332296e-11,28,0.9999998807907104,O,0.9999998807907104,2478
8808,23,38,2.3027871276504186e-10,c,4.321151075847851e-11,2,0.877709150314331,#,0.11678352952003479,2478
8809,12,15,4.879113224554033e-10,C,1.614603416244531e-12,14,1.0,O,1.0,2479
8810,9,31,1.1073052462147538e-20,c,6.7375730934551585e-21,30,0.6571629643440247,2,1.0,2479
8811,14,17,1.4749053089957442e-09,C,3.228574074753965e-10,16,0.999998927116394,O,0.999998927116394,2480
8812,19,21,0.039350755512714386,N,0.17763490974903107,20,0.44241249561309814,C,0.44241249561309814,2480
8813,23,25,0.687591552734375,C,0.0003354348009452224,23,0.687591552734375,(,0.28619977831840515,2480
8814,19,29,2.5542889976362226e-16,c,5.674611616936786e-18,27,0.9999997615814209,o,1.0,2481
8815,6,15,4.527357354105243e-17,c,8.239141280128441e-19,12,1.0,s,1.0,2482
8816,20,23,0.02261161617934704,C,0.0006827777833677828,22,0.9745087027549744,O,0.9765089750289917,2482
8817,27,29,0.9999853372573853,C,9.56585566314061e-08,27,0.9999853372573853,(,7.286604613909731e-06,2482
8818,4,6,0.07665877789258957,C,0.0880996361374855,5,0.7901396751403809,C,0.7901396751403809,2483
8819,13,16,0.00014448504953179508,C,1.1022057577747546e-07,15,0.9998362064361572,O,0.9998553991317749,2483
8820,11,31,1.884593439172022e-05,c,1.3762039507980717e-08,30,0.9939405918121338,2,0.9999797940254211,2483
8821,15,18,2.7672771807374374e-07,C,1.877099862213072e-07,17,0.9999994039535522,O,0.9999996423721313,2484
8822,20,22,0.002928945468738675,N,0.0024757112842053175,21,0.8036872148513794,C,0.8036872148513794,2484
8823,12,29,2.1372510687410367e-17,c,2.7319997194309515e-18,28,1.0,2,1.0,2484
8824,4,32,0.00013409796520136297,N,1.1178993190696929e-05,31,0.7392821907997131,1,0.9998347163200378,2484
8825,34,36,0.5325307250022888,C,5.977230443932058e-07,34,0.5325307250022888,(,0.467457115650177,2484
8826,4,7,1.6484161733387737e-06,C,9.188854122044177e-09,6,0.9999972581863403,O,0.9999983310699463,2485
8827,11,14,6.589292752323672e-06,C,2.7011342496052748e-08,13,0.9999738931655884,O,0.9999933838844299,2485
8828,19,25,0.0001972625032067299,c,3.6123887214856154e-10,24,0.9861729741096497,2,0.9986323714256287,2485
8829,4,6,3.3362402973580174e-06,C,0.20995233952999115,2,0.7791634798049927,=,0.00974766444414854,2486
8830,13,17,1.551044882808217e-11,c,1.3530225043265396e-16,16,0.9421370029449463,N,0.9999999403953552,2486
8831,27,29,5.058612898142453e-14,c,4.756232300368035e-15,28,1.0,Cl,1.0,2486
8832,10,13,1.4458545783704e-14,C,5.042545021946218e-14,12,1.0,O,1.0,2487
8833,28,30,3.6760907278221566e-06,n,4.9513815611135215e-05,29,0.9998900890350342,C,0.9998900890350342,2487
8834,20,33,3.6010369512951e-06,c,9.085288183996454e-07,32,0.9752439856529236,3,0.9999933242797852,2487
8835,6,36,4.243430885253474e-05,c,1.015219822875224e-06,33,0.5175701379776001,),0.9998816847801208,2487
8836,6,8,0.06579234451055527,c,0.0268853809684515,7,0.779052734375,N,0.779052734375,2488
8837,16,26,2.5094111359182103e-13,N,9.308840590721568e-14,25,0.9999994039535522,O,0.9999999403953552,2488
8838,11,29,2.8519950845407038e-08,c,2.306596927348359e-11,24,0.5816071033477783,=,1.0,2488
8839,8,25,3.183271601869819e-08,c,3.8216727560325126e-09,24,0.9989251494407654,2,0.9999996423721313,2489
8840,11,14,4.1353427349122285e-09,C,1.7841749799731873e-16,13,1.0,O,1.0,2490
8841,28,30,1.0101604967247692e-22,c,2.034480766494862e-20,29,1.0,F,1.0,2490
8842,32,34,4.889889881898313e-11,c,9.077662937746062e-14,33,1.0,F,1.0,2490
8843,22,37,2.1795967808380112e-11,N,6.85658398547756e-13,36,0.9999954700469971,3,1.0,2490
8844,9,40,1.8624550790491412e-08,c,1.0323385701838106e-08,39,0.9974007606506348,2,0.9999863505363464,2490
8845,6,8,0.06774595379829407,c,0.09000425785779953,7,0.5682995915412903,C,0.5682995915412903,2491
8846,14,17,0.0004796077555511147,C,7.311760418815538e-05,16,0.9993478655815125,O,0.9994169473648071,2491
8847,23,25,2.4430582001855328e-09,c,6.703725574652708e-09,24,1.0,Cl,1.0,2491
8848,10,31,7.238742227855255e-07,n,4.559980425256072e-06,24,0.8927077651023865,Cl,0.9999932646751404,2491
8849,33,36,0.00025973544688895345,c,1.1660671039859238e-10,35,0.9997320771217346,O,0.9997402429580688,2491
8850,3,6,5.281049197947141e-07,S,7.667392765142722e-08,5,0.9999839067459106,O,0.9999994039535522,2492
8851,7,10,8.251311092721814e-12,),1.0476723932839604e-09,9,1.0,O,1.0,2492
8852,24,33,1.935808313646703e-06,c,1.3711868973587116e-07,32,0.5529142618179321,2,0.9999468326568604,2492
8853,5,8,5.661087999096891e-22,C,6.351871886744542e-33,7,1.0,O,1.0,2493
8854,20,23,0.013710769824683666,c,0.0005637326976284385,22,0.9234448671340942,C,0.9370253682136536,2493
8855,13,27,1.225069922838884e-06,c,1.884317235578692e-08,26,0.505407452583313,2,0.9999972581863403,2493
8856,11,14,2.1171192202018574e-05,C,1.1321453996515629e-08,13,0.9999786615371704,O,0.99997878074646,2494
8857,24,27,0.000334851531079039,C,1.1062380508519709e-05,26,0.9996521472930908,O,0.9996541142463684,2494
8858,22,36,3.683537030951811e-09,c,7.815133956645681e-11,35,0.9993433356285095,3,0.9999992847442627,2494
8859,7,39,9.531211355609107e-19,c,1.6450168306823338e-20,36,1.0,),1.0,2494
8860,13,16,1.5706151316408068e-05,C,3.8433327631537395e-09,15,0.9999775886535645,O,0.9999842643737793,2495
8861,23,25,2.641965854462548e-15,c,2.398204879869468e-17,24,1.0,F,1.0,2495
8862,11,30,0.0,c,0.0,29,1.0,F,1.0,2495
8863,16,27,3.4346689503060563e-31,n,2.9531737027487012e-33,26,1.0,Cl,1.0,2496
8864,29,32,1.83060019480763e-05,c,1.0877258295460823e-11,31,0.9996088147163391,O,0.9999816417694092,2496
8865,9,37,0.0002484862634446472,c,4.29788779001683e-05,36,0.8297617435455322,O,0.9995071887969971,2496
8866,5,8,5.661087999096891e-22,C,6.351871886744542e-33,7,1.0,O,1.0,2497
8867,21,23,9.915921691572294e-05,c,0.0005081063718535006,13,0.31455492973327637,(,0.015830447897315025,2497
8868,13,27,0.22105441987514496,C,0.10985313355922699,11,0.6567107439041138,=,0.008630679920315742,2497
8869,30,33,8.349650784111873e-07,C,1.3731950332385168e-07,32,0.9999908208847046,O,0.9999908208847046,2497
8870,3,5,0.20951342582702637,C,0.10485834628343582,4,0.5171511173248291,C,0.5171511173248291,2498
8871,7,17,9.459875514039595e-07,N,6.6931473696740795e-09,16,0.9999963045120239,1,0.9999991059303284,2498
8872,19,22,6.717243650200544e-07,C,2.8506564220265318e-08,21,0.9999992847442627,O,0.9999992847442627,2498
8873,29,31,4.477272015402373e-34,n,3.3931669467559246e-30,7,0.9961622953414917,(,1.543663413279491e-30,2498
8874,15,17,5.591083476807556e-36,c,1.8870616598396364e-38,16,1.0,Br,1.0,2499
8875,7,21,0.0022117167245596647,c,0.00015794206410646439,1,0.45364999771118164,N,0.289696604013443,2499
8876,4,7,0.22532691061496735,N,0.10605420172214508,6,0.5240861773490906,C,0.5926546454429626,2500
8877,9,12,3.226443368475884e-06,C,1.6251301415692865e-09,11,0.9999967813491821,O,0.9999967813491821,2500
8878,20,23,3.922282054702464e-09,C,4.1094716518585983e-10,22,1.0,O,1.0,2500
8879,30,32,2.6570534661374268e-09,c,3.760355582471675e-09,31,0.9999998807907104,F,0.9999998807907104,2500
8880,17,36,7.171944815809184e-09,c,7.075377506104985e-10,7,0.6441324949264526,),7.420999850182852e-07,2500
8881,11,14,0.00018939193978440017,C,1.7531263551973097e-08,13,0.9998069405555725,O,0.9998105764389038,2501
8882,26,28,0.672856330871582,C,0.0001890180865302682,26,0.672856330871582,(,0.3237341046333313,2501
8883,22,31,2.136168812097352e-14,c,1.3403839786601174e-16,30,0.9999992847442627,O,1.0,2501
8884,10,13,1.0061986799314582e-08,C,2.3720723302256275e-11,12,1.0,O,1.0,2502
8885,16,18,0.05138073489069939,C,0.010333199054002762,17,0.45753350853919983,C,0.45753350853919983,2502
8886,25,27,0.05045357719063759,C,0.33938196301460266,26,0.6088582873344421,C,0.6088582873344421,2502
8887,28,30,0.005207541864365339,),0.018313808366656303,29,0.975002646446228,C,0.975002646446228,2502
8888,23,32,7.914892563576359e-08,c,4.821330557014392e-10,31,0.9998643398284912,C,0.9999974370002747,2502
8889,8,36,1.955846102479411e-13,c,1.6588478908650256e-13,34,0.9969678521156311,o,1.0,2502
8890,8,11,1.306813962598241e-10,C,4.4459686041227464e-13,10,1.0,O,1.0,2503
8891,4,25,4.53723368991632e-05,C,4.677951537246372e-08,24,0.7167485356330872,2,0.9999503493309021,2503
8892,4,7,4.245157924742671e-06,C,6.184843215351066e-08,6,0.9999946355819702,O,0.9999955296516418,2504
8893,15,20,0.43326956033706665,c,1.304268955478697e-14,15,0.43326956033706665,(,0.0016046144301071763,2504
8894,23,25,1.464593149449328e-13,C,1.2848857016679133e-18,18,0.7822515964508057,1,3.210562184234974e-16,2504
8895,26,28,1.9550203438974166e-32,),7.541013726979876e-33,18,0.9646658897399902,1,5.5713620413381e-29,2504
8896,8,24,1.146622574665912e-09,c,8.727001066244355e-11,21,0.9950073957443237,3,0.9999999403953552,2505
8897,14,17,1.1205129624158872e-07,C,1.900272161847738e-09,16,0.9999996423721313,O,0.9999998211860657,2506
8898,28,30,0.6386572122573853,C,0.0007807946531102061,28,0.6386572122573853,(,0.30725687742233276,2506
8899,26,32,6.447948313722716e-17,n,3.45568743112106e-16,1,0.9904114603996277,C,4.954249455124682e-09,2506
8900,34,37,0.013839642517268658,c,3.892452878062613e-05,36,0.9852205514907837,O,0.9861005544662476,2506
8901,4,7,0.22532691061496735,N,0.10605420172214508,6,0.5240861773490906,C,0.5926546454429626,2507
8902,9,12,3.226443368475884e-06,C,1.6251301415692865e-09,11,0.9999967813491821,O,0.9999967813491821,2507
8903,21,24,1.2207519830553792e-05,C,5.473047082205085e-08,23,0.9999876022338867,O,0.9999876618385315,2507
8904,31,34,5.014990997134133e-27,c,9.533386350711861e-27,7,0.999976634979248,),2.1628327423237744e-21,2507
8905,4,7,4.245157924742671e-06,C,6.184843215351066e-08,6,0.9999946355819702,O,0.9999955296516418,2508
8906,13,16,1.878660249587938e-08,C,7.954258918196899e-10,15,0.9999992847442627,O,0.9999999403953552,2508
8907,22,31,5.462493235519617e-10,c,2.7782590884448642e-14,28,0.9287769198417664,n,1.0,2508
8908,10,35,2.471582411089912e-05,1,0.0004865605151280761,29,0.8911544680595398,n,0.9700148105621338,2508
8909,5,8,5.661087999096891e-22,C,6.351871886744542e-33,7,1.0,O,1.0,2509
8910,13,16,8.983558075215115e-08,C,7.960774102639193e-14,15,0.9999998807907104,O,0.9999998807907104,2509
8911,23,31,4.486098992284582e-13,c,5.2126030644368115e-15,30,0.9999983310699463,2,1.0,2509
8912,11,34,1.7695201677270234e-06,N,8.25579775209917e-07,33,0.7410091161727905,1,0.9930129051208496,2509
8913,36,38,0.005202514585107565,C,2.866744807761279e-06,37,0.9932882189750671,C,0.9932882189750671,2509
8914,5,8,5.661087999096891e-22,C,6.351871886744542e-33,7,1.0,O,1.0,2510
8915,12,15,6.159789791126968e-06,C,1.1231345853346397e-09,14,0.9999934434890747,O,0.9999938607215881,2510
8916,22,24,0.0,c,0.0,23,1.0,F,1.0,2510
8917,26,28,0.0,c,0.0,27,1.0,F,1.0,2510
8918,17,19,2.3878092271285414e-23,c,8.397745402466096e-24,18,1.0,Cl,1.0,2511
