,position of first of a pair,position of second of a pair,score of first of a pair,token before the pair,score of the token before the pair,position of max score in saliency map,max score in saliency map,max score token,sum of score between pair,which smile
5036,22,25,4.466685972280194e-18,C,1.7929985155672904e-17,24,0.7550998330116272,O,0.7550998330116272,1289
5037,34,36,6.607841747102787e-18,C,1.2240092023154055e-23,19,0.9785606265068054,1,3.762675987672992e-05,1289
5038,6,8,6.075135843275348e-07,C,4.8397923819720745e-06,3,0.5274844169616699,N,0.007208969444036484,1290
5039,16,18,0.009773126803338528,C,0.001082435017451644,17,0.5388320684432983,C,0.5388320684432983,1290
5040,25,28,2.749181719184863e-33,C,3.9295245545258425e-27,18,0.9999485015869141,),1.9453649849385335e-29,1290
5041,31,37,9.737901791595505e-07,C,2.1382501813604904e-07,18,0.6040039658546448,),0.0002934287185780704,1290
5042,4,6,0.018107226118445396,C,0.004798540845513344,5,0.962379515171051,N,0.962379515171051,1291
5043,12,16,1.6066398700331774e-07,N,2.333002612431301e-06,15,0.9999606609344482,1,0.9999867677688599,1291
5044,18,21,1.3447579476633109e-05,C,4.465142410481349e-06,20,0.9999090433120728,O,0.9999295473098755,1291
5045,24,28,4.0205863305570036e-19,C,1.1755106971526905e-27,26,0.9999998807907104,#,1.0,1291
5046,18,22,7.437437818391679e-12,C,1.1177418582711263e-12,11,0.7192021012306213,1,5.840897210340756e-11,1292
5047,25,28,2.55934253345913e-07,C,3.189004189607658e-07,14,0.4893336296081543,=,0.0217537060379982,1292
5048,36,41,3.571744173314073e-06,C,1.6152269211033854e-07,23,0.9894682765007019,N,3.336783993290737e-05,1292
5049,7,13,0.0,N,0.0,11,1.0,#,1.0,1293
5050,15,18,2.256656220386567e-31,S,2.1476796068301678e-32,17,1.0,O,1.0,1293
5051,19,22,0.00014428605209104717,),9.7373481366958e-07,21,0.9994499087333679,O,0.9995613694190979,1293
5052,28,30,1.9421996715541965e-41,C,0.0,29,1.0,Br,1.0,1293
5053,12,14,0.041541073471307755,N,0.4427528977394104,11,0.4427528977394104,N,0.12462352216243744,1294
5054,16,19,1.7876566296370554e-38,C,3.992299324861404e-42,18,1.0,O,1.0,1294
5055,26,29,0.9904637336730957,N,0.0002072576608043164,26,0.9904637336730957,(,0.0003226680273655802,1294
5056,31,34,4.4725512254536765e-15,C,1.5564503375399911e-18,26,0.8480157256126404,(,0.15081161260604858,1294
5057,36,38,0.00014418306818697602,C,5.76364936932805e-06,26,0.9986108541488647,(,0.0006852373480796814,1294
5058,39,41,0.906743049621582,),0.00018865300808101892,39,0.906743049621582,(,0.09079626947641373,1294
5059,5,7,1.5065439656328407e-27,C,2.970333945807539e-34,6,1.0,F,1.0,1295
5060,18,24,0.28181642293930054,C,3.7316559087230416e-07,12,0.684990644454956,2,0.01835394650697708,1295
5061,33,37,2.3284129832545908e-11,C,3.0971349434769666e-17,24,0.8440788984298706,),1.5048161818397693e-15,1295
5062,17,21,8.252854968304746e-06,C,7.708287341756659e-08,20,0.9430312514305115,2,0.9999911189079285,1296
5063,23,26,1.4367256829196493e-28,C,1.2876270477506164e-28,25,1.0,O,1.0,1296
5064,32,36,5.180306530960799e-11,C,3.827385075538814e-10,26,0.9928682446479797,),3.5399583264705825e-10,1296
5065,10,14,1.2694748363628605e-07,C,2.9500275555705002e-09,13,0.9999785423278809,1,0.9999996423721313,1297
5066,18,21,2.916689661838811e-16,C,2.8706806850285294e-17,20,1.0,O,1.0,1297
5067,30,35,0.24214595556259155,C,0.024301892146468163,30,0.24214595556259155,(,0.020591259002685547,1297
5068,37,40,0.001148853451013565,S,0.010551379062235355,39,0.9610448479652405,O,0.9846523404121399,1297
5069,41,43,2.6292832799867938e-08,),1.1874719263449407e-10,21,0.9563608169555664,),2.000684418135279e-08,1297
5070,18,21,1.2291424665847522e-34,C,4.604769889338323e-38,20,0.9999971389770508,O,0.9999971389770508,1298
5071,23,25,1.5889327229737901e-22,N,1.4148086857349328e-19,11,1.0,S,3.413264064420427e-22,1298
5072,27,31,1.4620282762223269e-09,C,4.610276743699515e-11,11,0.9965839385986328,S,0.003343494376167655,1298
5073,35,38,4.818885315773186e-16,C,1.6807689330745863e-16,37,0.9931600093841553,O,0.9931600093841553,1298
5074,40,42,1.7339623664156817e-19,N,8.127955761741415e-24,11,1.0,S,2.066372609029328e-17,1298
5075,6,8,0.416817307472229,N,0.022396886721253395,7,0.4423641860485077,C,0.4423641860485077,1299
5076,13,18,3.819579743637169e-13,C,4.449476353904575e-15,17,1.0,N,1.0,1299
5077,26,31,0.9999520778656006,C,4.6492016281263204e-07,26,0.9999520778656006,(,5.141826409094108e-10,1299
5078,6,8,0.9320059418678284,C,4.50387378805317e-05,6,0.9320059418678284,(,0.06738241761922836,1300
5079,20,25,3.3230592996852446e-19,C,5.158865435588162e-19,23,0.9275217652320862,2,0.9999999403953552,1300
5080,27,30,1.2020596840530464e-22,C,7.390882786087257e-24,29,1.0,O,1.0,1300
5081,32,35,0.0,C,9.80908925027372e-45,33,1.0,O,1.0,1300
5082,38,41,3.0795941087491917e-15,C,2.699300516549229e-22,40,1.0,O,1.0,1300
5083,44,46,0.08719408512115479,C,0.0008890356402844191,41,0.9118714332580566,),7.788048539403292e-10,1300
5084,6,8,0.16159430146217346,C,0.04235069453716278,7,0.22860369086265564,C,0.22860369086265564,1301
5085,21,25,4.842843047116233e-17,C,3.2948059635865186e-17,23,0.9999997615814209,N,0.9999999403953552,1301
5086,29,32,3.5836073948303238e-06,S,1.2223258636367973e-05,19,0.5504426956176758,N,0.05711917206645012,1301
5087,33,36,0.083201102912426,),0.0025848159566521645,35,0.8687805533409119,O,0.8694457411766052,1301
5088,44,49,1.6104410860418028e-10,C,1.5664914603775525e-21,25,0.9901160597801208,),1.0849674799882385e-17,1301
5089,14,16,0.00028140260837972164,C,0.0002337367768632248,8,0.3354477286338806,1,6.0824448155472055e-05,1302
5090,20,24,4.2620926251402125e-05,C,1.1784478282095279e-08,7,0.27288636565208435,N,0.1804817020893097,1302
5091,28,31,6.5675415076592035e-18,C,2.303994870096035e-22,30,1.0,O,1.0,1302
5092,11,16,0.05210810527205467,C,0.026329834014177322,3,0.21630433201789856,O,0.31190308928489685,1303
5093,20,23,6.955229725491563e-10,C,3.8716446937314686e-08,22,1.0,O,1.0,1303
5094,13,15,2.6373670607426902e-06,C,3.3625755690991355e-07,6,0.9338939189910889,N,1.5202102986222599e-05,1304
5095,17,19,7.048994277170095e-09,N,2.6994293467197394e-09,6,0.997256338596344,N,2.027040295615734e-07,1304
5096,21,24,2.4994044588702616e-25,C,1.383901806035731e-27,23,1.0,O,1.0,1304
5097,26,28,0.025000382214784622,C,0.03327569365501404,27,0.20667773485183716,C,0.20667773485183716,1304
5098,29,32,0.33224713802337646,),2.2710357825417304e-06,30,0.4198155105113983,O,0.6676586270332336,1304
5099,15,19,1.0298970544130593e-19,C,9.456018569976505e-21,18,1.0,2,1.0,1305
5100,21,24,6.220095894924142e-29,C,2.868191129878686e-19,11,0.9877986907958984,1,2.176334633341437e-12,1305
5101,32,35,2.4418597675437505e-24,C,3.7139046240783526e-30,24,0.9999728202819824,),2.4139360636511897e-24,1305
5102,39,45,1.1601014193729497e-06,C,8.718791341027002e-14,28,0.8964630365371704,C,0.00019834586419165134,1305
5103,8,11,1.2747299479087815e-05,C,1.3330896990737529e-06,9,0.9985248446464539,O,0.9999858140945435,1306
5104,15,19,2.974581150283484e-07,C,8.629842039543575e-14,18,0.9533988237380981,1,0.9533988237380981,1306
5105,22,25,1.170971986041991e-09,C,4.027310776533177e-11,24,0.9999998807907104,O,0.9999998807907104,1306
5106,17,22,4.203895392974451e-45,C,0.0,4,1.0,N,2.240622883009861e-36,1307
5107,24,27,1.37705866335908e-38,C,8.806291234292016e-34,1,1.0,N,1.3784489279343988e-19,1307
5108,34,37,2.750767220969401e-28,C,2.3652061533834248e-25,27,0.9999998807907104,),8.912774962284948e-30,1307
5109,39,41,1.0691424868468957e-30,C,9.214746501185975e-33,31,0.9996114373207092,C,1.4429300420203092e-32,1307
5110,7,9,6.729480677808127e-15,C,2.5767513055457818e-15,8,1.0,Cl,1.0,1308
5111,19,22,2.153784268987824e-11,C,3.5573677337197296e-08,21,0.9995624423027039,O,0.9995624423027039,1308
5112,24,26,0.03193584829568863,N,0.11166352033615112,16,0.30801692605018616,O,0.10251722484827042,1308
5113,18,22,0.0020958564709872007,N,0.0010904609225690365,21,0.9199479818344116,1,0.92548668384552,1309
5114,24,27,0.0004616903024725616,S,0.2694149911403656,26,0.7271992564201355,O,0.7272204160690308,1309
5115,28,31,0.0004693230730481446,),0.00019660171528812498,30,0.9975632429122925,O,0.9979099631309509,1309
5116,40,44,1.0,C,1.3052875295384292e-13,40,1.0,(,5.788279924812123e-11,1309
5117,47,49,5.911956009185815e-07,C,4.912042186333565e-06,48,0.9291673898696899,N,0.9291673898696899,1309
5118,15,18,4.888229122922702e-30,C,1.4497425093279043e-33,16,1.0,S,1.0,1310
5119,20,23,2.1664207593997582e-20,C,6.66291509543665e-22,22,1.0,O,1.0,1310
5120,10,14,2.7908688934985548e-05,C,8.817827620077878e-06,13,0.9988007545471191,1,0.9999362230300903,1311
5121,16,19,2.1548523187093448e-39,C,1.7419078781528574e-38,18,1.0,O,1.0,1311
5122,27,31,5.8571698900777847e-05,C,2.856418714839576e-13,28,0.9999269247055054,N,0.9999414086341858,1311
5123,34,37,0.0,C,0.0,23,1.0,S,9.444751649549267e-43,1311
5124,11,14,6.836404509158456e-08,N,4.270172127007754e-08,3,0.988664448261261,C,1.1102221833425574e-05,1312
5125,16,19,4.919216735078491e-26,C,3.1405507657359653e-29,18,1.0,O,1.0,1312
5126,31,33,9.969559039158466e-25,C,3.0828566215145976e-44,32,1.0,F,1.0,1312
5127,12,15,1.8311966073159805e-20,C,8.246699221940712e-15,1,0.9989546537399292,C,5.548961965373862e-15,1313
5128,22,25,6.148074165848562e-17,2,5.629148258634586e-10,16,0.4665876626968384,N,5.307121657841016e-17,1313
5129,30,35,0.004545262083411217,N,4.0080059989122674e-05,34,0.9879993200302124,O,0.9949395060539246,1313
5130,17,21,0.0009219817584380507,C,0.000555552018340677,20,0.9104356169700623,2,0.9241438508033752,1314
5131,23,26,0.3504522442817688,N,0.15006700158119202,23,0.3504522442817688,(,0.2100093811750412,1314
5132,28,31,1.3729373193882566e-10,C,1.2441922492278934e-12,30,0.9999963045120239,O,0.9999963045120239,1314
5133,38,46,6.054301554875003e-24,C,7.613645237756168e-29,45,1.0,O,1.0,1314
5134,48,50,1.6763027632649141e-09,C,1.2745483835008287e-10,49,0.9999860525131226,N,0.9999860525131226,1314
5135,14,17,3.4339757599977094e-12,C,8.233287633126132e-18,15,0.9489923119544983,S,1.0,1315
5136,26,30,0.0097122211009264,C,0.00044190598418936133,18,0.3511463701725006,C,0.045367855578660965,1315
5137,33,36,0.0,C,0.0,21,0.9999984502792358,=,0.0,1315
5138,39,41,3.862408703980691e-08,C,1.392241166797703e-08,21,0.7917818427085876,=,4.921822238657114e-08,1315
5139,6,8,0.00011691864347085357,C,2.4926342234721233e-07,7,0.999879002571106,F,0.999879002571106,1316
5140,16,19,6.444275779671216e-09,S,2.430309997691893e-08,18,0.9999995231628418,O,0.9999995231628418,1316
5141,20,23,6.70997816771407e-13,),8.30127863692999e-14,22,0.9999997615814209,O,0.9999997615814209,1316
5142,34,37,0.0,C,0.0,23,1.0,),0.0,1316
5143,43,45,0.0,C,0.0,44,1.0,F,1.0,1316
5144,6,9,0.002817372092977166,C,2.7753687845688546e-06,8,0.8456555604934692,C,0.9971232414245605,1317
5145,19,26,1.877251658603369e-18,C,7.727962893116015e-23,25,1.0,O,1.0,1317
5146,28,31,2.1236639895505505e-06,C,0.00016658070671837777,17,0.6610099077224731,O,0.33838772773742676,1317
5147,38,40,8.946648422103465e-10,C,1.1772289882806206e-20,31,0.9999998807907104,),1.255435502269689e-21,1317
5148,12,14,1.9113549853955192e-08,C,1.3008051610086113e-05,9,0.8788726329803467,O,0.04434851184487343,1318
5149,21,27,0.0005386748816817999,C,7.611839100718498e-05,26,0.9090842604637146,O,0.9993308782577515,1318
5150,8,10,2.5616875699678576e-13,C,1.221874435398257e-13,6,0.9999990463256836,O,5.58499135827617e-10,1319
5151,15,17,0.41626420617103577,C,0.01485969964414835,16,0.5220301151275635,C,0.5220301151275635,1319
5152,20,23,1.1032666447086115e-10,C,2.880620186829219e-10,22,0.9999910593032837,O,0.9999910593032837,1319
5153,30,39,7.628299499629065e-05,C,6.129273515398381e-06,38,0.8588007092475891,C,0.9998779296875,1319
5154,41,43,6.017047970985345e-10,C,2.5096666411705826e-10,20,0.9084984660148621,(,6.091956947784638e-07,1319
5155,12,15,1.5332427168168739e-12,C,1.3512114875342124e-13,14,1.0,O,1.0,1320
5156,21,25,0.0206551942974329,N,0.013002505525946617,24,0.6193114519119263,1,0.7322402000427246,1320
5157,4,7,1.197255272700204e-07,C,2.6169117220420368e-11,6,0.9956992864608765,O,0.9967219233512878,1321
5158,12,14,0.9309098124504089,C,0.007281939499080181,12,0.9309098124504089,(,0.004040621221065521,1321
5159,10,16,6.518006330225035e-07,N,2.85757300844125e-06,12,0.7950731515884399,(,0.999990701675415,1321
5160,18,21,1.0454887627248303e-20,C,2.3913564821838306e-22,20,1.0,O,1.0,1321
5161,25,27,0.009298120625317097,N,0.21843396127223969,23,0.7513198852539062,C,0.00016207828593906015,1321
5162,10,15,0.0,C,0.0,13,1.0,N,1.0,1322
5163,18,21,1.262296667192686e-08,C,1.1090242058031663e-09,20,1.0,O,1.0,1322
5164,27,29,1.9678828374776876e-28,C,9.638257101602182e-23,21,0.9999629259109497,),0.0,1322
5165,12,16,2.9785589504172094e-05,C,3.2095688311528647e-06,15,0.5184370875358582,1,0.518449604511261,1323
5166,18,21,2.959651702319141e-15,C,1.4923717987718358e-17,20,1.0,O,1.0,1323
5167,30,35,0.0956161841750145,C,0.01208452321588993,34,0.7237818837165833,1,0.7726891040802002,1323
5168,9,15,0.00011097448441432789,C,4.1894669067232826e-08,14,0.9943345785140991,C,0.9959957599639893,1324
5169,23,26,1.688743282102223e-06,C,4.058327007783191e-08,19,0.5647608041763306,1,0.006083311513066292,1324
5170,30,33,0.0,C,0.0,26,0.9121562838554382,),0.0,1324
5171,16,20,9.518827948085118e-10,C,4.453711704988095e-12,19,0.9999961853027344,2,0.9999966621398926,1325
5172,29,33,2.4250150776339296e-09,C,3.5033314234698716e-19,20,0.9815311431884766,),3.4505190146342297e-25,1325
5173,36,39,4.187370166164328e-07,C,2.0698620595283046e-09,29,0.9948036074638367,(,0.0022129262797534466,1325
5174,18,22,0.30530208349227905,C,1.359991711069597e-05,16,0.6823488473892212,O,0.004753108602017164,1326
5175,24,26,1.9012695064157814e-12,C,7.577484417709002e-09,14,0.9803789854049683,C,2.983392005662111e-11,1326
5176,29,32,6.2444069012790315e-12,C,3.5950260129924416e-11,31,0.999203622341156,O,0.999203622341156,1326
5177,38,41,0.1667362004518509,C,0.0787358209490776,40,0.6681002378463745,1,0.6686861515045166,1326
5178,6,8,0.00011691864347085357,C,2.4926342234721233e-07,7,0.999879002571106,F,0.999879002571106,1327
5179,20,23,0.0001203299398184754,C,6.516940175060881e-06,7,0.9851269125938416,F,8.472810804960318e-06,1327
5180,26,28,1.401298464324817e-45,C,5.019228292755667e-39,16,0.7709231376647949,1,0.0,1327
5181,34,37,1.9703326470388305e-10,C,5.046741358150086e-10,26,0.9317648410797119,(,6.411107733583776e-06,1327
5182,9,12,1.9453994079716985e-13,C,5.390870042032425e-13,11,1.0,O,1.0,1328
5183,21,26,0.32245829701423645,C,0.029634207487106323,21,0.32245829701423645,(,0.1307109296321869,1328
5184,28,30,9.273479406601837e-08,S,7.371092942776158e-05,16,0.4340008497238159,=,6.993594183768437e-07,1328
5185,31,34,1.3097515290986293e-28,),3.063327346905258e-25,33,1.0,O,1.0,1328
5186,14,17,0.0016813472611829638,N,0.0021319424267858267,6,0.6855838298797607,O,0.01227650698274374,1329
5187,19,22,0.0006767574814148247,S,0.0005576228140853345,21,0.995795726776123,O,0.9960941076278687,1329
5188,23,26,0.00337251671589911,),0.00016421926557086408,25,0.9866241216659546,O,0.9947073459625244,1329
5189,34,39,0.023387910798192024,C,0.0012998717138543725,6,0.6258276104927063,O,0.055323030799627304,1329
5190,41,43,0.0921977087855339,C,0.10413946211338043,18,0.7757538557052612,S,0.0047683678567409515,1329
5191,12,16,0.0,C,0.0,14,1.0,#,1.0,1330
5192,18,21,6.073939327675803e-16,C,1.8301699045153441e-09,20,0.9991490840911865,O,0.9991490840911865,1330
5193,23,25,7.750697932351613e-07,N,2.2945786781747302e-07,14,0.9998319149017334,#,4.433949925441993e-06,1330
5194,33,37,1.8181023093283288e-12,C,7.489895205783914e-13,23,0.9999581575393677,(,7.474922902872549e-10,1330
5195,14,17,1.891315303968657e-15,C,1.7414698287038916e-16,15,0.8110308647155762,S,1.0,1331
5196,19,22,2.4480842700236316e-11,C,5.002144531918162e-12,21,1.0,O,1.0,1331
5197,27,30,1.2448742314597267e-34,C,1.8464341789280023e-20,24,0.7693843841552734,C,1.4017250459090897e-16,1331
5198,39,44,2.8104827628572596e-14,C,8.373371178216577e-24,27,0.9997864365577698,(,2.6394766893283637e-16,1331
5199,46,48,1.16958672151668e-05,C,0.0003153894795104861,15,0.9790869951248169,S,0.006397360935807228,1331
5200,11,15,8.06248934281939e-09,C,2.3502229851146694e-06,2,0.7737962007522583,S,0.22417178750038147,1332
5201,18,21,7.215187451947713e-06,C,1.7917054151439515e-07,20,0.9312980771064758,O,0.9312986731529236,1332
5202,23,25,0.005507390946149826,N,0.004732571542263031,2,0.8120133876800537,S,0.009628621861338615,1332
5203,7,9,0.004100882448256016,C,0.09421282261610031,8,0.6152682304382324,C,0.6152682304382324,1333
5204,13,17,5.192383127905487e-07,C,1.3585867009169306e-07,5,0.7311989068984985,N,0.0966365709900856,1333
5205,23,27,0.9187438488006592,N,0.0024316420312970877,23,0.9187438488006592,(,0.0017781981732696295,1333
5206,29,32,8.747639134950539e-25,C,1.7980770079918914e-26,31,1.0,O,1.0,1333
5207,39,43,6.01956573476059e-09,C,2.8732701551348327e-08,42,0.9999605417251587,1,0.9999606013298035,1333
5208,45,47,3.869319531446536e-09,C,3.146035965073679e-08,21,0.6139627695083618,C,7.65916468026262e-07,1333
5209,7,13,8.855936175677925e-05,C,1.5022169463918544e-05,10,0.5402252078056335,N,0.5459344983100891,1334
5210,15,18,9.091460223542569e-13,S,3.817824420319915e-13,17,1.0,O,1.0,1334
5211,19,22,2.414573607723014e-08,),5.783081791221889e-10,21,0.9999998807907104,O,1.0,1334
5212,24,26,0.043732814490795135,N,0.04426536336541176,14,0.21916094422340393,S,0.0884193480014801,1334
5213,29,32,6.504302825250758e-36,C,3.705453529214114e-41,31,1.0,O,1.0,1334
5214,41,43,0.0,C,0.0,42,1.0,F,1.0,1334
5215,8,12,0.0013415943831205368,N,7.929353159852326e-06,9,0.7304268479347229,C,0.984132707118988,1335
5216,14,17,3.939054811497034e-12,C,2.406292396242571e-13,16,1.0,O,1.0,1335
5217,19,21,0.0798008143901825,C,0.0253023412078619,20,0.6214322447776794,C,0.6214322447776794,1335
5218,27,31,0.013597333803772926,N,0.00047759339213371277,30,0.5630015730857849,1,0.5722382664680481,1335
5219,11,14,1.273702606906723e-15,C,1.5176651168430366e-12,13,1.0,O,1.0,1336
5220,20,22,0.0006850141799077392,C,0.8612639904022217,19,0.8612639904022217,C,0.1378880739212036,1336
5221,16,25,2.325795236401973e-07,N,1.7561416143507813e-07,24,0.9936922788619995,O,0.9999967813491821,1336
5222,7,9,0.09707845002412796,N,0.23892858624458313,6,0.23892858624458313,N,0.17520268261432648,1337
5223,11,13,3.4789822932201897e-12,C,6.613171676939089e-10,12,0.9999884366989136,C,0.9999884366989136,1337
5224,20,23,5.175130411553576e-14,C,3.5536859566143164e-10,17,0.9977598190307617,C,3.9254705370694865e-06,1337
5225,30,33,0.0,C,0.0,20,0.9985309839248657,(,0.0,1337
5226,39,41,1.6815581571897805e-44,C,0.0,30,1.0,(,0.0,1337
5227,6,8,6.93525292749797e-10,C,7.387351841359191e-11,7,1.0,F,1.0,1338
5228,17,20,1.2583529520774943e-25,C,2.2896481364608158e-18,7,1.0,F,4.229702051388069e-14,1338
5229,28,33,2.740046056715073e-07,C,1.1767299135101439e-08,15,0.7342723608016968,N,4.729344738052532e-08,1338
5230,36,38,9.722546573780685e-24,C,6.591380449240629e-27,37,1.0,F,1.0,1338
5231,9,15,0.009751908481121063,C,0.025012962520122528,13,0.23901276290416718,1,0.5375481247901917,1339
5232,18,21,3.7596532820316497e-07,C,7.899318461568328e-07,20,0.9999942779541016,O,0.999995768070221,1339
5233,28,30,3.966379252370295e-22,C,5.870218446755158e-26,29,1.0,Cl,1.0,1339
5234,5,8,1.4396633885027654e-09,C,1.74776436812768e-12,7,0.9892187714576721,O,0.9892187714576721,1340
5235,13,15,0.04802125692367554,C,0.005405029747635126,14,0.8385889530181885,C,0.8385889530181885,1340
5236,20,23,9.159521058288433e-11,C,2.4427647404845487e-12,21,0.9872960448265076,S,1.0000001192092896,1340
5237,28,33,1.2513595286420616e-42,N,1.2294462124882948e-34,32,1.0,O,1.0,1340
5238,36,39,4.905998567581892e-36,C,5.184804318001823e-44,38,1.0,O,1.0,1340
5239,7,9,0.0,C,0.0,8,1.0,Cl,1.0,1341
5240,15,18,1.8986832505535345e-12,C,2.260469155607181e-12,17,1.0,O,1.0,1341
5241,22,25,2.800758199349872e-26,C,1.7824284528411122e-29,24,1.0,O,1.0,1341
5242,6,8,2.060258559834854e-23,C,1.593276353937317e-42,7,1.0,Cl,1.0,1342
5243,18,21,1.5285312726205646e-28,C,3.934656968048132e-17,15,0.8315196633338928,1,5.081585981847232e-22,1342
5244,29,31,1.804926998960173e-20,N,2.2315397985791803e-16,23,0.9999998807907104,O,9.627486060014282e-29,1342
5245,33,35,0.0,C,0.0,23,1.0,O,0.0,1342
5246,8,11,1.2747299479087815e-05,C,1.3330896990737529e-06,9,0.9985248446464539,O,0.9999858140945435,1343
5247,19,22,1.9519578927429393e-05,C,0.0002229041128885001,16,0.9194813966751099,C,0.03729894384741783,1343
5248,29,33,0.0,N,0.0,19,0.9999969005584717,(,0.0,1343
5249,35,37,8.92661313457438e-39,C,5.772144556338927e-40,25,0.7077580690383911,1,4.194398793281722e-39,1343
5250,13,17,8.265897731909999e-13,C,2.0473623881314684e-13,7,0.5422978401184082,2,0.0008141373982653022,1344
5251,21,24,5.603631165855549e-16,S,1.136654025999737e-17,23,1.0,O,1.0,1344
5252,25,28,0.0003159678017254919,),5.103363218950108e-05,27,0.9988681077957153,O,0.9993700385093689,1344
5253,34,37,0.002531194593757391,C,0.0002294261212227866,36,0.7124106287956238,C,0.7620311975479126,1344
5254,14,17,3.665017248022373e-11,C,7.549066406709048e-12,16,0.9999990463256836,O,0.9999990463256836,1345
5255,23,25,0.9780503511428833,C,0.0012242189841344953,23,0.9780503511428833,(,0.005729430355131626,1345
5256,29,31,6.0735495935659856e-05,C,0.00030391855398193,30,0.9158070683479309,C,0.9158070683479309,1345
5257,11,14,4.122563225582125e-14,C,2.6684203874711944e-15,12,0.9956904053688049,S,1.0,1346
5258,17,20,1.3071416778837053e-12,S,1.4952492022324293e-10,19,1.0,O,1.0,1346
5259,21,24,0.1356777548789978,),1.3402448075794382e-06,23,0.8642897605895996,O,0.8643036484718323,1346
5260,32,34,0.6172275543212891,C,0.0013908951077610254,32,0.6172275543212891,(,0.0005050403997302055,1346
5261,11,14,0.00010616932559059933,C,4.240360431140289e-05,13,0.9992232322692871,O,0.9992709159851074,1347
5262,25,29,0.0005874318885616958,C,6.7578014295577304e-09,15,0.46745696663856506,O,1.0162712338335211e-10,1347
5263,32,34,0.0751977488398552,C,0.0020549714099615812,30,0.7750258445739746,O,0.000882276042830199,1347
5264,36,39,4.229550931711401e-09,C,2.4957564903616003e-09,38,0.9999617338180542,O,0.9999617338180542,1347
5265,47,49,0.09374993294477463,C,3.961389896667278e-11,48,0.9062501192092896,N,0.9062501192092896,1347
5266,10,14,1.0473107690407537e-24,C,1.658730160211745e-33,13,1.0,1,1.0,1348
5267,16,19,6.612585912862956e-12,S,1.55286217912165e-11,18,1.0,O,1.0,1348
5268,20,23,5.908301545787253e-07,),1.1424806416471256e-06,22,0.9999938011169434,O,0.9999951124191284,1348
5269,29,33,2.2347547423695602e-10,C,6.056547618982222e-08,23,0.8783259391784668,),1.0489564539238952e-14,1348
5270,35,38,2.229970880975448e-19,C,2.847517446329543e-23,37,1.0,O,1.0,1348
5271,40,43,3.9782858948456123e-05,N,5.4366790180893076e-08,42,0.9999580383300781,C,0.9999598860740662,1348
5272,9,15,3.3749500757023614e-31,C,2.2795623530710326e-35,14,1.0,F,1.0,1349
5273,17,20,2.761807138540462e-07,S,1.3715045099615963e-07,19,0.9998975992202759,O,0.999902069568634,1349
5274,21,24,1.6438893579717728e-09,),1.9876575940713792e-09,23,0.9999992847442627,O,0.9999996423721313,1349
5275,29,32,6.712086442206555e-11,C,7.124660583723852e-11,31,1.0,O,1.0,1349
5276,34,36,1.497196324730886e-39,N,1.9675404727233536e-38,14,1.0,F,1.1653378796827077e-38,1349
5277,38,40,3.3732477022766294e-40,C,4.210453469787491e-40,14,1.0,F,7.17815474662019e-38,1349
5278,14,16,6.809750017232881e-41,C,5.345953641399177e-42,1,1.0,N,2.400844658927709e-41,1350
5279,18,23,3.057072729771021e-41,C,6.7989880450268664e-40,1,1.0,N,1.9401284115124e-30,1350
5280,27,30,5.36643923710147e-22,C,2.1987698143855855e-17,29,1.0,O,1.0,1350
5281,39,42,1.5462237743800273e-19,C,5.607374775604754e-23,40,1.0,S,1.0,1350
5282,3,5,1.4332583977626899e-31,C,0.0,4,1.0,C,1.0,1351
5283,12,16,8.344937087673907e-29,C,2.0546263719931216e-35,14,1.0,N,1.0,1351
5284,20,23,8.627653984034228e-14,C,2.898813459238647e-13,22,1.0,O,1.0,1351
5285,28,30,0.00010064858361147344,C,0.9991211295127869,27,0.9991211295127869,C,3.216547702322714e-05,1351
5286,14,17,4.558964792522602e-05,S,0.007548061665147543,16,0.9895244240760803,O,0.9895679950714111,1352
5287,18,21,4.777084760751449e-13,),7.928600233764096e-15,20,1.0,O,1.0,1352
5288,23,25,0.04289449378848076,N,0.04394688829779625,1,0.26499107480049133,Br,0.10807326436042786,1352
5289,14,17,5.213124495639931e-06,C,4.991974265067256e-07,16,0.9999744892120361,O,0.9999750256538391,1353
5290,23,25,1.1781821351863897e-10,C,9.33012022676094e-13,18,0.6568858027458191,N,8.46746139870902e-09,1353
5291,27,32,3.894162002614315e-23,C,1.0443728766914506e-21,19,0.9988836646080017,1,1.2828848325455042e-21,1353
5292,14,17,0.008248175494372845,N,0.05750669166445732,16,0.8337348103523254,C,0.8571078777313232,1354
5293,19,22,2.664875752867586e-27,C,5.814521169061061e-27,21,1.0,O,1.0,1354
5294,31,36,0.9998867511749268,C,1.9407360163370413e-09,31,0.9998867511749268,(,1.0601157741907917e-14,1354
5295,38,40,6.653195789435573e-14,N,1.2812142813345417e-06,28,0.9989963173866272,=,7.038322702435096e-10,1354
5296,42,44,1.666773030706281e-08,S,0.9975032210350037,41,0.9975032210350037,S,0.0002250546240247786,1354
5297,45,48,3.0061629431973647e-18,),4.458190099470335e-16,47,1.0,O,1.0,1354
5298,6,8,0.12082140147686005,C,0.24238517880439758,4,0.291332483291626,N,0.07113827764987946,1355
5299,17,20,3.4213384451648853e-15,C,1.4031578757567331e-05,14,0.939934492111206,1,0.013004115782678127,1355
5300,26,30,0.0007978500798344612,N,0.00554775632917881,23,0.5291505455970764,C,0.00015459099086001515,1355
